date,state_final,district_norm,age_0_5,age_5_17,age_18_greater,total_enrolments,district
2025-09-09,madhya pradesh,pandhurna,3,0,0,3,Pandhurna
2025-09-09,madhya pradesh,panna,224,45,3,272,Panna
2025-09-09,madhya pradesh,raisen,98,37,1,136,Raisen
2025-09-09,madhya pradesh,rajgarh,133,48,1,182,Rajgarh
2025-09-09,madhya pradesh,ratlam,105,27,0,132,Ratlam
2025-09-09,madhya pradesh,rewa,181,37,0,218,Rewa
2025-09-09,madhya pradesh,sagar,188,35,1,224,Sagar
2025-09-09,madhya pradesh,satna,227,47,0,274,Satna
2025-09-09,madhya pradesh,sehore,56,19,0,75,Sehore
2025-09-09,madhya pradesh,seoni,134,18,0,152,Seoni
2025-09-09,madhya pradesh,shahdol,99,13,0,112,Shahdol
2025-09-09,madhya pradesh,shajapur,87,28,0,115,Shajapur
2025-09-09,madhya pradesh,sheopur,33,51,3,87,Sheopur
2025-09-09,madhya pradesh,shivpuri,162,100,0,262,Shivpuri
2025-09-09,madhya pradesh,sidhi,152,23,0,175,Sidhi
2025-09-09,madhya pradesh,singrauli,111,23,0,134,Singrauli
2025-09-09,madhya pradesh,tikamgarh,133,48,0,181,Tikamgarh
2025-09-09,madhya pradesh,ujjain,260,52,1,313,Ujjain
2025-09-09,madhya pradesh,umaria,104,29,0,133,Umaria
2025-09-09,madhya pradesh,vidisha,155,54,1,210,Vidisha
2025-09-09,madhya pradesh,westnimar,11,2,0,13,West Nimar
2025-09-09,maharashtra,ahmadnagar,196,72,4,272,Ahmadnagar
2025-09-09,maharashtra,ahmednagar,4,1,0,5,Ahmed Nagar
2025-09-09,maharashtra,akola,58,15,0,73,Akola
2025-09-09,maharashtra,amravati,121,20,2,143,Amravati
2025-09-09,maharashtra,aurangabad,175,73,1,249,Aurangabad
2025-09-09,maharashtra,beed,125,47,4,176,Beed
2025-09-09,maharashtra,bhandara,41,1,0,42,Bhandara
2025-09-09,maharashtra,bid,7,2,0,9,Bid
2025-09-09,maharashtra,buldana,18,1,0,19,Buldana
2025-09-09,maharashtra,buldhana,102,36,0,138,Buldhana
2025-09-09,maharashtra,chandrapur,84,6,1,91,Chandrapur
2025-09-09,maharashtra,chatrapatisambhajinagar,0,1,0,1,Chatrapati Sambhaji Nagar
2025-09-09,maharashtra,chhatrapatisambhajinagar,13,5,0,18,Chhatrapati Sambhajinagar
2025-09-09,maharashtra,dharashiv,3,0,0,3,Dharashiv
2025-09-09,maharashtra,dhule,103,120,1,224,Dhule
2025-09-09,maharashtra,gadchiroli,56,7,0,63,Gadchiroli
2025-09-09,maharashtra,gondiya,55,3,0,58,Gondiya
2025-09-09,maharashtra,hingoli,63,12,0,75,Hingoli
2025-09-09,maharashtra,jalgaon,199,68,0,267,Jalgaon
2025-09-09,maharashtra,jalna,137,46,0,183,Jalna
2025-09-09,maharashtra,kolhapur,111,32,0,143,Kolhapur
2025-09-09,maharashtra,latur,101,48,4,153,Latur
2025-09-09,maharashtra,mumbai,125,56,1,182,Mumbai
2025-09-09,maharashtra,mumbai(suburban),7,2,0,9,Mumbai( Sub Urban )
2025-09-09,maharashtra,mumbaicity,27,17,0,44,Mumbai City
2025-09-09,maharashtra,mumbaisuburban,120,28,1,149,Mumbai Suburban
2025-09-09,maharashtra,nagpur,151,30,5,186,Nagpur
2025-09-09,maharashtra,nanded,178,72,2,252,Nanded
2025-09-09,maharashtra,nandurbar,135,48,1,184,Nandurbar
2025-09-09,maharashtra,nandurbar*,3,2,0,5,Nandurbar *
2025-09-09,maharashtra,nashik,276,105,1,382,Nashik
2025-09-09,maharashtra,osmanabad,75,20,0,95,Osmanabad
2025-09-09,maharashtra,palghar,126,58,3,187,Palghar
2025-09-09,maharashtra,parbhani,106,24,1,131,Parbhani
2025-09-09,maharashtra,pune,327,113,3,443,Pune
2025-09-09,maharashtra,raigad,20,6,0,26,Raigad
2025-09-09,maharashtra,raigarh,70,14,0,84,Raigarh
2025-09-09,maharashtra,raigarh(mh),1,0,0,1,Raigarh(MH)
2025-09-09,maharashtra,ratnagiri,37,8,0,45,Ratnagiri
2025-09-09,maharashtra,sangli,100,33,0,133,Sangli
2025-09-09,maharashtra,satara,64,18,7,89,Satara
2025-09-09,maharashtra,sindhudurg,15,2,0,17,Sindhudurg
2025-09-09,maharashtra,solapur,160,81,1,242,Solapur
2025-09-09,maharashtra,thane,289,171,4,464,Thane
2025-09-09,maharashtra,wardha,66,1,0,67,Wardha
2025-09-09,maharashtra,washim,64,6,2,72,Washim
2025-09-09,maharashtra,yavatmal,127,21,1,149,Yavatmal
2025-09-09,manipur,bishnupur,3,3,0,6,Bishnupur
2025-09-09,manipur,chandel,3,7,0,10,Chandel
2025-09-09,manipur,churachandpur,3,13,1,17,Churachandpur
2025-09-09,manipur,imphaleast,5,5,0,10,Imphal East
2025-09-09,manipur,imphalwest,12,8,0,20,Imphal West
2025-09-09,manipur,jiribam,0,1,0,1,Jiribam
2025-09-09,manipur,kakching,1,2,0,3,Kakching
2025-09-09,manipur,senapati,4,5,0,9,Senapati
2025-09-09,manipur,tamenglong,1,5,0,6,Tamenglong
2025-09-09,manipur,thoubal,4,11,0,15,Thoubal
2025-09-09,manipur,ukhrul,5,3,0,8,Ukhrul
2025-09-09,meghalaya,easternwestkhasihills,0,3,0,3,Eastern West Khasi Hills
2025-09-09,meghalaya,eastgarohills,7,21,10,38,East Garo Hills
2025-09-09,meghalaya,eastjaintiahills,2,5,3,10,East Jaintia Hills
2025-09-09,meghalaya,eastkhasihills,23,74,51,148,East Khasi Hills
2025-09-09,meghalaya,northgarohills,5,13,0,18,North Garo Hills
2025-09-09,meghalaya,ribhoi,15,19,17,51,Ri Bhoi
2025-09-09,meghalaya,southgarohills,7,23,16,46,South Garo Hills
2025-09-09,meghalaya,southwestgarohills,13,5,10,28,South West Garo Hills
2025-09-09,meghalaya,southwestkhasihills,3,7,5,15,South West Khasi Hills
2025-09-09,meghalaya,westgarohills,22,30,18,70,West Garo Hills
2025-09-09,meghalaya,westjaintiahills,7,34,24,65,West Jaintia Hills
2025-09-09,meghalaya,westkhasihills,13,30,20,63,West Khasi Hills
2025-09-09,mizoram,aizawl,18,9,0,27,Aizawl
2025-09-09,mizoram,champhai,24,8,0,32,Champhai
2025-09-09,mizoram,kolasib,3,1,1,5,Kolasib
2025-09-09,mizoram,lawngtlai,21,7,1,29,Lawngtlai
2025-09-09,mizoram,lunglei,4,0,0,4,Lunglei
2025-09-09,mizoram,saiha,0,2,0,2,Saiha
2025-09-09,nagaland,chumukedima,0,1,0,1,Chumukedima
2025-09-09,nagaland,dimapur,5,9,0,14,Dimapur
2025-09-09,nagaland,kiphire,4,10,3,17,Kiphire
2025-09-09,nagaland,kohima,6,20,0,26,Kohima
2025-09-09,nagaland,longleng,1,0,0,1,Longleng
2025-09-09,nagaland,mokokchung,1,2,1,4,Mokokchung
2025-09-09,nagaland,mon,8,9,0,17,Mon
2025-09-09,nagaland,niuland,1,0,0,1,Niuland
2025-09-09,nagaland,noklak,1,0,0,1,Noklak
2025-09-09,nagaland,peren,2,0,0,2,Peren
2025-09-09,nagaland,phek,1,6,0,7,Phek
2025-09-09,nagaland,shamator,0,4,0,4,Shamator
2025-09-09,nagaland,tuensang,3,3,1,7,Tuensang
2025-09-09,nagaland,wokha,2,8,0,10,Wokha
2025-09-09,nagaland,zunheboto,1,1,0,2,Zunheboto
2025-09-09,odisha,angul,70,13,0,83,Angul
2025-09-09,odisha,anugul,6,0,0,6,Anugul
2025-09-09,odisha,balangir,120,30,0,150,Balangir
2025-09-09,odisha,baleshwar,16,3,0,19,Baleshwar
2025-09-09,odisha,baleswar,142,26,0,168,Baleswar
2025-09-09,odisha,bargarh,96,20,0,116,Bargarh
2025-09-09,odisha,baudh,4,2,0,6,Baudh
2025-09-09,odisha,bhadrak,107,38,0,145,Bhadrak
2025-09-09,odisha,boudh,33,11,0,44,Boudh
2025-09-09,odisha,cuttack,109,29,2,140,Cuttack
2025-09-09,odisha,debagarh,15,2,0,17,Debagarh
2025-09-09,odisha,dhenkanal,68,16,0,84,Dhenkanal
2025-09-09,odisha,gajapati,51,8,0,59,Gajapati
2025-09-09,odisha,ganjam,138,31,0,169,Ganjam
2025-09-09,odisha,jagatsinghapur,28,4,0,32,Jagatsinghapur
2025-09-09,odisha,jagatsinghpur,7,1,0,8,Jagatsinghpur
2025-09-09,odisha,jajapur,41,12,0,53,Jajapur
2025-09-09,odisha,jajpur,49,10,0,59,JAJPUR
2025-09-09,odisha,jharsuguda,23,1,0,24,Jharsuguda
2025-09-09,odisha,kalahandi,91,23,0,114,Kalahandi
2025-09-09,odisha,kandhamal,69,15,0,84,Kandhamal
2025-09-09,odisha,kendrapara,73,28,0,101,Kendrapara
2025-09-09,odisha,kendujhar,122,36,0,158,Kendujhar
2025-09-09,odisha,khorda,67,14,1,82,Khorda
2025-09-09,odisha,khordha,21,4,0,25,Khordha
2025-09-09,odisha,koraput,80,30,0,110,Koraput
2025-09-09,odisha,malkangiri,111,26,0,137,Malkangiri
2025-09-09,odisha,mayurbhanj,230,54,0,284,Mayurbhanj
2025-09-09,odisha,nabarangapur,111,70,0,181,Nabarangapur
2025-09-09,odisha,nayagarh,63,6,0,69,Nayagarh
2025-09-09,odisha,nuapada,47,10,0,57,Nuapada
2025-09-09,odisha,puri,54,12,0,66,Puri
2025-09-09,odisha,rayagada,66,20,0,86,Rayagada
2025-09-09,odisha,sambalpur,72,6,0,78,Sambalpur
2025-09-09,odisha,sonapur,37,9,0,46,Sonapur
2025-09-09,odisha,subarnapur,12,0,0,12,Subarnapur
2025-09-09,odisha,sundargarh,20,5,0,25,Sundargarh
2025-09-09,odisha,sundergarh,94,17,0,111,Sundergarh
2025-09-09,puducherry,karaikal,10,2,0,12,Karaikal
2025-09-09,puducherry,pondicherry,40,1,0,41,Pondicherry
2025-09-09,puducherry,puducherry,32,2,0,34,Puducherry
2025-09-09,puducherry,yanam,1,0,0,1,Yanam
2025-09-09,punjab,amritsar,85,17,1,103,Amritsar
2025-09-09,punjab,barnala,17,2,0,19,Barnala
2025-09-09,punjab,bathinda,51,5,0,56,Bathinda
2025-09-09,punjab,faridkot,16,1,0,17,Faridkot
2025-09-09,punjab,fatehgarhsahib,18,2,0,20,Fatehgarh Sahib
2025-09-09,punjab,fazilka,54,12,0,66,Fazilka
2025-09-09,punjab,ferozepur,25,2,0,27,Ferozepur
2025-09-09,punjab,firozpur,13,0,0,13,Firozpur
2025-09-09,punjab,gurdaspur,63,5,0,68,Gurdaspur
2025-09-09,punjab,hoshiarpur,59,3,0,62,Hoshiarpur
2025-09-09,punjab,jalandhar,73,12,1,86,Jalandhar
2025-09-09,punjab,kapurthala,15,2,4,21,Kapurthala
2025-09-09,punjab,ludhiana,149,31,1,181,Ludhiana
2025-09-09,punjab,malerkotla,16,2,0,18,Malerkotla
2025-09-09,punjab,mansa,20,3,1,24,Mansa
2025-09-09,punjab,moga,45,2,0,47,Moga
2025-09-09,punjab,muktsar,9,0,0,9,Muktsar
2025-09-09,punjab,nawanshahr,2,0,0,2,Nawanshahr
2025-09-09,punjab,pathankot,33,3,0,36,Pathankot
2025-09-09,punjab,patiala,78,7,0,85,Patiala
2025-09-09,punjab,rupnagar,39,2,0,41,Rupnagar
2025-09-09,punjab,s.a.snagar(mohali),2,0,0,2,S.A.S Nagar(Mohali)
2025-09-09,punjab,sangrur,33,4,0,37,Sangrur
2025-09-09,punjab,sasnagar(mohali),37,12,0,49,SAS Nagar (Mohali)
2025-09-09,punjab,shaheedbhagatsinghnagar,15,1,0,16,Shaheed Bhagat Singh Nagar
2025-09-09,punjab,srimuktsarsahib,30,2,0,32,Sri Muktsar Sahib
2025-09-09,punjab,tarntaran,56,5,0,61,Tarn Taran
2025-09-09,rajasthan,ajmer,196,67,1,264,Ajmer
2025-09-09,rajasthan,alwar,315,124,3,442,Alwar
2025-09-09,rajasthan,banswara,92,52,1,145,Banswara
2025-09-09,rajasthan,baran,114,46,1,161,Baran
2025-09-09,rajasthan,barmer,239,93,2,334,Barmer
2025-09-09,rajasthan,bharatpur,286,154,2,442,Bharatpur
2025-09-09,rajasthan,bhilwara,222,59,2,283,Bhilwara
2025-09-09,rajasthan,bikaner,142,99,0,241,Bikaner
2025-09-09,rajasthan,bundi,76,23,0,99,Bundi
2025-09-09,rajasthan,chittaurgarh,8,1,0,9,Chittaurgarh
2025-09-09,rajasthan,chittorgarh,92,25,2,119,Chittorgarh
2025-09-09,rajasthan,churu,170,66,1,237,Churu
2025-09-09,rajasthan,dausa,131,24,0,155,Dausa
2025-09-09,rajasthan,deeg,0,1,0,1,Deeg
2025-09-09,rajasthan,dhaulpur,1,0,0,1,Dhaulpur
2025-09-09,rajasthan,dholpur,154,67,0,221,Dholpur
2025-09-09,rajasthan,dungarpur,79,63,1,143,Dungarpur
2025-09-09,rajasthan,ganganagar,100,31,0,131,Ganganagar
2025-09-09,rajasthan,hanumangarh,92,21,2,115,Hanumangarh
2025-09-09,rajasthan,jaipur,429,145,2,576,Jaipur
2025-09-09,rajasthan,jaisalmer,48,30,0,78,Jaisalmer
2025-09-09,rajasthan,jalor,178,71,0,249,Jalor
2025-09-09,rajasthan,jhalawar,154,38,2,194,Jhalawar
2025-09-09,rajasthan,jhunjhunu,4,3,0,7,Jhunjhunu
2025-09-09,rajasthan,jhunjhunun,189,45,1,235,Jhunjhunun
2025-09-09,rajasthan,jodhpur,277,125,6,408,Jodhpur
2025-09-09,rajasthan,karauli,123,39,1,163,Karauli
2025-09-09,rajasthan,kota,121,29,6,156,Kota
2025-09-09,rajasthan,nagaur,318,103,0,421,Nagaur
2025-09-09,rajasthan,pali,221,53,1,275,Pali
2025-09-09,rajasthan,pratapgarh,91,38,0,129,Pratapgarh
2025-09-09,rajasthan,rajsamand,68,33,0,101,Rajsamand
2025-09-09,rajasthan,sawaimadhopur,138,32,0,170,Sawai Madhopur
2025-09-09,rajasthan,sikar,259,83,0,342,Sikar
2025-09-09,rajasthan,sirohi,85,47,0,132,Sirohi
2025-09-09,rajasthan,tonk,113,27,0,140,Tonk
2025-09-09,rajasthan,udaipur,195,122,0,317,Udaipur
2025-09-09,sikkim,east,5,5,0,10,East
2025-09-09,sikkim,eastsikkim,0,2,0,2,East Sikkim
2025-09-09,sikkim,namchi,1,0,1,2,Namchi
2025-09-09,sikkim,north,0,1,0,1,North
2025-09-09,sikkim,south,5,3,0,8,South
2025-09-09,sikkim,southsikkim,2,0,0,2,South Sikkim
2025-09-09,sikkim,west,2,7,0,9,West
2025-09-09,sikkim,westsikkim,1,3,0,4,West Sikkim
2025-09-09,tamil nadu,ariyalur,32,1,0,33,Ariyalur
2025-09-09,tamil nadu,chengalpattu,7,1,1,9,Chengalpattu
2025-09-09,tamil nadu,chennai,95,30,1,126,Chennai
2025-09-09,tamil nadu,coimbatore,88,25,1,114,Coimbatore
2025-09-09,tamil nadu,cuddalore,150,19,0,169,Cuddalore
2025-09-09,tamil nadu,dharmapuri,73,14,0,87,Dharmapuri
2025-09-09,tamil nadu,dindigul,79,24,0,103,Dindigul
2025-09-09,tamil nadu,erode,96,15,0,111,Erode
2025-09-09,tamil nadu,kallakurichi,15,2,0,17,Kallakurichi
2025-09-09,tamil nadu,kancheepuram,140,33,1,174,Kancheepuram
2025-09-09,tamil nadu,kanniyakumari,53,1,0,54,Kanniyakumari
2025-09-09,tamil nadu,kanyakumari,31,1,0,32,Kanyakumari
2025-09-09,tamil nadu,karur,74,17,0,91,Karur
2025-09-09,tamil nadu,krishnagiri,85,15,0,100,Krishnagiri
2025-09-09,tamil nadu,madurai,169,12,0,181,Madurai
2025-09-09,tamil nadu,mayiladuthurai,9,0,0,9,Mayiladuthurai
2025-09-09,tamil nadu,nagapattinam,55,22,0,77,Nagapattinam
2025-09-09,tamil nadu,namakkal,89,9,0,98,Namakkal
2025-09-09,tamil nadu,perambalur,32,5,0,37,Perambalur
2025-09-09,tamil nadu,pudukkottai,98,20,0,118,Pudukkottai
2025-09-09,tamil nadu,ramanathapuram,49,10,0,59,Ramanathapuram
2025-09-09,tamil nadu,salem,165,19,0,184,Salem
2025-09-09,tamil nadu,sivaganga,73,6,0,79,Sivaganga
2025-09-09,tamil nadu,tenkasi,24,4,0,28,Tenkasi
2025-09-09,tamil nadu,thanjavur,97,25,0,122,Thanjavur
2025-09-09,tamil nadu,theni,54,16,0,70,Theni
2025-09-09,tamil nadu,thenilgiris,21,6,0,27,The Nilgiris
2025-09-09,tamil nadu,thiruvallur,1,1,0,2,Thiruvallur
2025-09-09,tamil nadu,thiruvarur,70,23,0,93,Thiruvarur
2025-09-09,tamil nadu,thoothukkudi,88,10,0,98,Thoothukkudi
2025-09-09,tamil nadu,tiruchirappalli,281,21,0,302,Tiruchirappalli
2025-09-09,tamil nadu,tirunelveli,133,18,0,151,Tirunelveli
2025-09-09,tamil nadu,tirupattur,18,1,0,19,Tirupattur
2025-09-09,tamil nadu,tiruppur,90,15,0,105,Tiruppur
2025-09-09,tamil nadu,tiruvallur,112,38,0,150,Tiruvallur
2025-09-09,tamil nadu,tiruvannamalai,92,17,1,110,Tiruvannamalai
2025-09-09,tamil nadu,vellore,132,22,0,154,Vellore
2025-09-09,tamil nadu,villupuram,107,22,0,129,Villupuram
2025-09-09,tamil nadu,viluppuram,71,10,0,81,Viluppuram
2025-09-09,tamil nadu,virudhunagar,83,5,0,88,Virudhunagar
2025-09-09,telangana,adilabad,73,4,0,77,Adilabad
2025-09-09,telangana,bhadradrikothagudem,43,6,0,49,Bhadradri Kothagudem
2025-09-09,telangana,hanumakonda,18,0,0,18,Hanumakonda
2025-09-09,telangana,hyderabad,254,57,4,315,Hyderabad
2025-09-09,telangana,jagitial,34,0,0,34,Jagitial
2025-09-09,telangana,jangoan,18,2,0,20,Jangoan
2025-09-09,telangana,jayashankarbhupalpally,18,3,0,21,Jayashankar Bhupalpally
2025-09-09,telangana,jogulambagadwal,43,5,0,48,Jogulamba Gadwal
2025-09-09,telangana,k.v.rangareddy,307,67,2,376,K.v. Rangareddy
2025-09-09,telangana,kamareddy,55,1,0,56,Kamareddy
2025-09-09,telangana,karimnagar,127,15,0,142,Karimnagar
2025-09-09,telangana,khammam,66,32,1,99,Khammam
2025-09-09,telangana,komarambheem,28,8,0,36,Komaram Bheem
2025-09-09,telangana,mahabubabad,32,2,0,34,Mahabubabad
2025-09-09,telangana,mahabubnagar,231,71,0,302,Mahabubnagar
2025-09-09,telangana,mancherial,20,10,0,30,Mancherial
2025-09-09,telangana,medak,187,56,0,243,Medak
2025-09-09,telangana,medchal-malkajgiri,68,15,0,83,Medchal-malkajgiri
2025-09-09,telangana,medchal−malkajgiri,7,3,0,10,Medchal−malkajgiri
2025-09-09,telangana,mulugu,13,6,0,19,Mulugu
2025-09-09,telangana,nagarkurnool,43,9,0,52,Nagarkurnool
2025-09-09,telangana,nalgonda,163,25,0,188,Nalgonda
2025-09-09,telangana,narayanpet,32,4,0,36,Narayanpet
2025-09-09,telangana,nirmal,35,0,0,35,Nirmal
2025-09-09,telangana,nizamabad,168,19,1,188,Nizamabad
2025-09-09,telangana,peddapalli,9,6,0,15,Peddapalli
2025-09-09,telangana,rajannasircilla,15,1,0,16,Rajanna Sircilla
2025-09-09,telangana,rangareddy,7,1,0,8,Rangareddy
2025-09-09,telangana,sangareddy,67,8,1,76,Sangareddy
2025-09-09,telangana,siddipet,34,3,0,37,Siddipet
2025-09-09,telangana,suryapet,44,8,0,52,Suryapet
2025-09-09,telangana,vikarabad,61,15,0,76,Vikarabad
2025-09-09,telangana,wanaparthy,37,5,0,42,Wanaparthy
2025-09-09,telangana,warangal,64,21,0,85,Warangal
2025-09-09,telangana,warangalrural,9,2,0,11,Warangal Rural
2025-09-09,telangana,warangalurban,12,1,0,13,Warangal Urban
2025-09-09,telangana,yadadri.,42,11,0,53,Yadadri.
2025-09-09,tripura,dhalai,16,13,0,29,Dhalai
2025-09-09,tripura,dhalai*,4,0,0,4,Dhalai  *
2025-09-09,tripura,gomati,8,2,0,10,Gomati
2025-09-09,tripura,khowai,1,1,2,4,Khowai
2025-09-09,tripura,northtripura,17,6,0,23,North Tripura
2025-09-09,tripura,sepahijala,22,6,0,28,Sepahijala
2025-09-09,tripura,southtripura,44,31,0,75,South Tripura
2025-09-09,tripura,unakoti,5,3,1,9,Unakoti
2025-09-09,tripura,westtripura,30,11,0,41,West Tripura
2025-09-09,uttar pradesh,agra,185,132,6,323,Agra
2025-09-09,uttar pradesh,aligarh,150,145,0,295,Aligarh
2025-09-09,uttar pradesh,allahabad,163,162,0,325,Allahabad
2025-09-09,uttar pradesh,ambedkarnagar,90,113,1,204,Ambedkar Nagar
2025-09-09,uttar pradesh,amethi,110,99,1,210,Amethi
2025-09-09,uttar pradesh,amroha,59,51,1,111,Amroha
2025-09-09,uttar pradesh,auraiya,52,39,0,91,Auraiya
2025-09-09,uttar pradesh,ayodhya,18,8,0,26,Ayodhya
2025-09-09,uttar pradesh,azamgarh,111,196,1,308,Azamgarh
2025-09-09,uttar pradesh,baghpat,84,80,5,169,Baghpat
2025-09-09,uttar pradesh,bahraich,155,288,23,466,Bahraich
2025-09-09,uttar pradesh,ballia,97,106,0,203,Ballia
2025-09-09,uttar pradesh,balrampur,55,93,0,148,Balrampur
2025-09-09,uttar pradesh,banda,66,104,0,170,Banda
2025-09-09,uttar pradesh,barabanki,170,78,1,249,Bara Banki
2025-09-09,uttar pradesh,bareilly,207,153,4,364,Bareilly
2025-09-09,uttar pradesh,basti,100,82,0,182,Basti
2025-09-09,uttar pradesh,bhadohi,4,3,0,7,Bhadohi
2025-09-09,uttar pradesh,bijnor,182,93,0,275,Bijnor
2025-09-09,uttar pradesh,budaun,128,163,9,300,Budaun
2025-09-09,uttar pradesh,bulandshahar,2,1,0,3,Bulandshahar
2025-09-09,uttar pradesh,bulandshahr,134,142,2,278,Bulandshahr
2025-09-09,uttar pradesh,chandauli,103,120,2,225,Chandauli
2025-09-09,uttar pradesh,chitrakoot,43,43,0,86,Chitrakoot
2025-09-09,uttar pradesh,deoria,70,91,0,161,Deoria
2025-09-09,uttar pradesh,etah,55,47,1,103,Etah
2025-09-09,uttar pradesh,etawah,87,69,1,157,Etawah
2025-09-09,uttar pradesh,faizabad,87,75,0,162,Faizabad
2025-09-09,uttar pradesh,farrukhabad,65,91,1,157,Farrukhabad
2025-09-09,uttar pradesh,fatehpur,105,94,1,200,Fatehpur
2025-09-09,uttar pradesh,firozabad,117,85,1,203,Firozabad
2025-09-09,uttar pradesh,gautambuddhanagar,57,100,3,160,Gautam Buddha Nagar
2025-09-09,uttar pradesh,ghaziabad,130,120,0,250,Ghaziabad
2025-09-09,uttar pradesh,ghazipur,107,182,0,289,Ghazipur
2025-09-09,uttar pradesh,gonda,144,142,5,291,Gonda
2025-09-09,uttar pradesh,gorakhpur,106,144,4,254,Gorakhpur
2025-09-09,uttar pradesh,hamirpur,56,51,0,107,Hamirpur
2025-09-09,uttar pradesh,hapur,56,27,0,83,Hapur
2025-09-09,uttar pradesh,hardoi,149,140,2,291,Hardoi
2025-09-09,uttar pradesh,hathras,61,50,4,115,Hathras
2025-09-09,uttar pradesh,jalaun,58,53,0,111,Jalaun
2025-09-09,uttar pradesh,jaunpur,104,187,0,291,Jaunpur
2025-09-09,uttar pradesh,jhansi,78,59,2,139,Jhansi
2025-09-09,uttar pradesh,jyotibaphulenagar,1,0,0,1,Jyotiba Phule Nagar
2025-09-09,uttar pradesh,kannauj,72,68,1,141,Kannauj
2025-09-09,uttar pradesh,kanpurdehat,80,60,1,141,Kanpur Dehat
2025-09-09,uttar pradesh,kanpurnagar,158,207,6,371,Kanpur Nagar
2025-09-09,uttar pradesh,kasganj,32,41,2,75,Kasganj
2025-09-09,uttar pradesh,kaushambi,64,76,0,140,Kaushambi
2025-09-09,uttar pradesh,kheri,184,272,8,464,Kheri
2025-09-09,uttar pradesh,kushinagar,81,118,0,199,Kushinagar
2025-09-09,uttar pradesh,lalitpur,58,35,0,93,Lalitpur
2025-09-09,uttar pradesh,lucknow,190,176,1,367,Lucknow
2025-09-09,uttar pradesh,maharajganj,87,153,3,243,Maharajganj
2025-09-09,uttar pradesh,mahoba,44,33,0,77,Mahoba
2025-09-09,uttar pradesh,mainpuri,89,126,0,215,Mainpuri
2025-09-09,uttar pradesh,mathura,87,118,0,205,Mathura
2025-09-09,uttar pradesh,mau,45,107,1,153,Mau
2025-09-09,uttar pradesh,meerut,206,121,1,328,Meerut
2025-09-09,uttar pradesh,mirzapur,134,157,0,291,Mirzapur
2025-09-09,uttar pradesh,moradabad,183,60,3,246,Moradabad
2025-09-09,uttar pradesh,muzaffarnagar,115,77,0,192,Muzaffarnagar
2025-09-09,uttar pradesh,pilibhit,115,62,1,178,Pilibhit
2025-09-09,uttar pradesh,pratapgarh,113,119,0,232,Pratapgarh
2025-09-09,uttar pradesh,prayagraj,26,12,1,39,Prayagraj
2025-09-09,uttar pradesh,raebareli,116,87,1,204,Rae Bareli
2025-09-09,uttar pradesh,rampur,87,60,4,151,Rampur
2025-09-09,uttar pradesh,saharanpur,154,76,1,231,Saharanpur
2025-09-09,uttar pradesh,sambhal,102,99,1,202,Sambhal
2025-09-09,uttar pradesh,santkabirnagar,46,61,0,107,Sant Kabir Nagar
2025-09-09,uttar pradesh,santravidasnagar,43,66,1,110,Sant Ravidas Nagar
2025-09-09,uttar pradesh,santravidasnagarbhadohi,1,0,0,1,Sant Ravidas Nagar Bhadohi
2025-09-09,uttar pradesh,shahjahanpur,116,107,1,224,Shahjahanpur
2025-09-09,uttar pradesh,shamli,63,52,1,116,Shamli
2025-09-09,uttar pradesh,shrawasti,29,96,2,127,Shrawasti
2025-09-09,uttar pradesh,siddharthnagar,110,207,4,321,Siddharthnagar
2025-09-09,uttar pradesh,sitapur,207,264,2,473,Sitapur
2025-09-09,uttar pradesh,sonbhadra,83,63,0,146,Sonbhadra
2025-09-09,uttar pradesh,sultanpur,102,117,1,220,Sultanpur
2025-09-09,uttar pradesh,unnao,119,126,3,248,Unnao
2025-09-09,uttar pradesh,varanasi,107,209,1,317,Varanasi
2025-09-09,uttarakhand,almora,27,2,0,29,Almora
2025-09-09,uttarakhand,bageshwar,19,1,0,20,Bageshwar
2025-09-09,uttarakhand,chamoli,22,5,0,27,Chamoli
2025-09-09,uttarakhand,champawat,23,0,0,23,Champawat
2025-09-09,uttarakhand,dehradun,94,17,0,111,Dehradun
2025-09-09,uttarakhand,garhwal,2,0,0,2,Garhwal
2025-09-09,uttarakhand,haridwar,86,27,1,114,Haridwar
2025-09-09,uttarakhand,nainital,72,13,0,85,Nainital
2025-09-09,uttarakhand,paurigarhwal,28,2,0,30,Pauri Garhwal
2025-09-09,uttarakhand,pithoragarh,26,3,0,29,Pithoragarh
2025-09-09,uttarakhand,rudraprayag,23,3,0,26,Rudraprayag
2025-09-09,uttarakhand,tehrigarhwal,61,7,1,69,Tehri Garhwal
2025-09-09,uttarakhand,udhamsinghnagar,124,32,0,156,Udham Singh Nagar
2025-09-09,uttarakhand,uttarkashi,11,4,1,16,Uttarkashi
2025-09-09,west bengal,alipurduar,30,5,2,37,Alipurduar
2025-09-09,west bengal,bankura,167,35,3,205,Bankura
2025-09-09,west bengal,barddhaman,313,73,1,387,Barddhaman
2025-09-09,west bengal,bardhaman,43,9,0,52,Bardhaman
2025-09-09,west bengal,birbhum,173,38,1,212,Birbhum
2025-09-09,west bengal,coochbehar,122,63,1,186,Cooch Behar
2025-09-09,west bengal,dakshindinajpur,92,19,1,112,Dakshin Dinajpur
2025-09-09,west bengal,darjeeling,67,18,2,87,Darjeeling
2025-09-09,west bengal,darjiling,16,3,0,19,Darjiling
2025-09-09,west bengal,eastmidnapore,24,9,0,33,East Midnapore
